,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters
5768,-1.2649735,6.028444,rearing,0,61
5769,-1.4404038,6.3213286,rearing,0,61
5770,-1.4829763,6.4486575,rearing,0,11
5771,-1.9938506,7.243482,rearing,0,7
5772,-2.0871887,7.753616,rearing,0,56
5773,-2.2579775,8.073109,rearing,0,56
5774,-2.2671092,8.25598,rearing,0,56
5775,-2.2240744,8.154866,rearing,0,56
5776,-2.2939725,8.225741,rearing,0,56
5777,-2.211755,8.140997,rearing,0,56
5778,-2.267268,7.9229207,rearing,0,56
5779,-2.1648803,7.8045487,rearing,0,56
5780,-2.1357303,7.7826033,rearing,0,56
5781,-2.0500367,7.584084,rearing,0,29
5782,-1.9161421,7.4947968,rearing,0,29
5783,-1.66208,7.4658766,rearing,0,29
5784,-0.6174732,7.2649884,rearing,0,3
5785,-0.49598965,7.368496,rearing,0,3
5786,-0.3046314,7.514018,rearing,0,3
5787,-0.01527634,7.3999004,na,0,3
5788,0.086859174,7.2225504,na,0,3
5789,0.26532555,7.3243403,na,0,3
5790,0.32204956,7.2831025,na,0,3
5791,0.5631507,7.4127784,na,0,9
5792,0.46188506,7.7270436,na,0,9
5793,0.46009028,7.9838686,na,0,9
5794,1.7742033,10.469733,na,3,67
5795,1.8320302,10.644622,na,3,67
5796,2.0004487,11.008725,na,3,25
5797,2.0391858,11.531529,na,3,25
5798,1.9236064,11.81219,na,3,47
5799,1.8397671,12.04058,na,3,47
5800,1.839335,12.146832,na,3,47
5801,1.8189918,12.171684,na,3,47
5802,1.824446,12.22386,na,3,47
5803,1.6235657,12.435589,na,3,45
5804,1.7075872,12.688745,na,3,19
5805,1.661921,13.09359,na,3,1
5806,1.6705333,13.453536,na,3,1
5807,1.6687891,13.611216,na,3,1
5808,1.6273,13.659441,na,3,1
5809,1.7167449,13.646052,na,3,1
5810,1.7340366,13.612633,na,3,1
5811,1.7255726,13.637913,na,3,1
5812,1.8200412,13.524179,walking,3,1
5813,1.9850447,13.209652,walking,3,1
5814,1.9487569,12.680244,walking,3,19
5815,1.9933565,12.593275,walking,3,19
5816,2.013782,12.534281,walking,3,19
5817,2.0470135,12.466588,walking,3,19
5818,2.0384376,12.559367,walking,3,19
5819,1.9899726,12.546846,walking,3,19
5820,1.9854103,12.516145,walking,3,19
5821,1.8041015,12.569703,na,3,19
5822,1.6581097,12.668585,na,3,19
5823,1.4394171,12.690318,na,3,45
5824,1.2568785,12.575568,na,3,45
5825,1.1104915,12.500638,na,3,45
5826,0.92965984,12.38131,na,3,45
5827,0.95201033,12.328751,na,3,45
5828,0.8852182,12.234507,na,3,36
5829,0.81681573,12.035533,na,3,36
5830,0.7749019,12.074833,walking,3,36
5831,0.7972787,11.940576,walking,3,36
5832,0.9045499,11.691387,walking,3,36
5833,1.2308127,11.130801,walking,3,30
5834,1.4127595,10.605035,walking,3,67
5835,1.7098995,10.039178,walking,3,44
5836,1.7099755,9.683204,walking,3,48
5837,1.7500341,9.364263,na,3,8
5838,1.6605309,9.075091,na,3,8
5839,1.608399,9.062703,na,3,8
5840,1.5370731,8.895847,na,3,8
5841,1.3714885,8.746257,na,3,51
5842,1.2655615,8.627365,na,3,51
5843,1.1020845,8.415368,na,3,51
5844,1.1665933,8.4188795,na,3,51
5845,1.13844,8.446598,na,3,51
5846,1.0816996,8.467422,na,3,51
5847,1.0616732,8.57144,na,3,51
5848,0.9591579,8.638369,na,3,51
5849,0.91118693,8.741942,na,3,51
5850,0.9171088,8.708692,na,3,51
5851,0.73184,8.824309,na,3,0
5852,0.545787,8.915496,na,3,0
5853,0.22631793,9.105651,na,3,0
5854,0.039081946,9.1710205,na,3,0
5855,-0.19861196,9.258295,na,0,33
5856,-0.36705273,9.247634,na,0,33
5857,-0.44628966,9.278699,na,0,33
5858,-0.45472088,9.344967,na,0,33
5859,-0.61585474,9.48173,na,0,33
5860,-0.77930135,9.455952,na,0,33
5861,-1.3054163,9.194418,na,0,33
5862,-1.7666417,9.075003,na,3,12
5863,-2.1523006,8.999583,na,3,12
5864,-2.38448,8.911198,na,3,12
5865,-2.786898,8.752203,na,3,12
5866,-2.894929,8.763462,na,3,12
5867,-2.9715545,8.584565,na,3,12
5868,-3.0031698,8.594541,na,3,12
5869,-3.0559404,8.485099,na,3,12
5870,-3.0227225,8.3041935,na,0,22
5871,-2.8757052,8.173935,na,0,22
5872,-2.8303266,8.032107,na,0,22
5873,-2.7937467,7.918654,rearing,0,22
5874,-2.7106364,7.619086,rearing,0,7
5875,-2.655196,7.3148894,rearing,0,7
5876,-2.5190818,7.1899796,rearing,0,7
5877,-1.9398386,6.3019376,rearing,0,61
5878,-1.7854983,6.055134,rearing,0,61
5879,-1.7410825,6.033044,rearing,0,61
5880,-1.6058223,5.998972,rearing,0,61
5881,-1.6018305,5.931812,rearing,0,61
5882,-1.6470712,5.915905,rearing,0,61
5883,-1.4371506,5.763106,rearing,0,61
5884,-1.3843701,5.2600746,rearing,0,23
5885,-1.3647069,5.170533,rearing,0,23
5886,-1.3330023,5.1146884,rearing,0,23
5887,-1.270929,5.1248794,rearing,0,23
5888,-1.2814751,5.120933,rearing,0,23
5889,-1.2876201,5.257837,rearing,0,23
5890,-1.2887565,5.4511256,rearing,0,23
5891,-1.3158827,5.388372,rearing,0,23
5892,-1.2902933,5.3225203,rearing,0,23
5893,-1.191807,5.308599,rearing,0,23
5894,1.482683,5.5377235,rearing,1,34
5895,1.2653434,5.265832,rearing,5,37
5896,1.1566459,5.0564623,rearing,5,37
5897,1.0735646,5.0592856,rearing,5,37
5898,1.1223165,5.097104,rearing,5,37
5899,1.4433814,5.5694256,rearing,5,37
5900,1.5318913,5.5927315,rearing,1,34
5901,-1.5539706,5.2303395,rearing,0,23
5902,-1.8401878,5.241663,rearing,0,23
5903,-1.7748301,5.1468587,rearing,0,23
5904,-1.7985411,5.151325,rearing,0,23
5905,-1.8335378,5.2076654,rearing,0,23
5906,-1.8350759,5.2236986,rearing,0,23
5907,-2.0510051,5.3309517,rearing,0,38
5908,-2.1776388,5.34726,rearing,0,38
5909,-2.3034348,5.4711304,rearing,0,38
5910,-3.238792,10.148146,rearing,3,79
5911,-3.2845066,10.209847,rearing,3,79
5912,-3.308173,10.262004,rearing,3,79
5913,-3.2841964,10.229279,rearing,3,79
5914,-3.3072925,10.21075,rearing,3,79
5915,-3.3383226,10.0196295,rearing,3,79
5916,-3.7826724,7.4685006,rearing,0,43
5917,-3.8360941,7.370813,rearing,0,43
5918,-3.798369,7.3902316,rearing,0,43
5919,-3.65197,7.360948,rearing,0,43
5920,-3.459313,7.498601,rearing,0,43
5921,-2.4589345,8.327249,rearing,0,56
5922,-2.3784268,8.399873,rearing,0,56
5923,-2.31116,8.397599,rearing,0,56
5924,-2.3289561,8.531712,rearing,0,56
5925,-2.3746426,8.422172,rearing,0,56
5926,-2.227932,8.524945,rearing,0,56
5927,-2.1539795,8.395531,rearing,0,56
5928,-1.6140922,8.375413,rearing,0,39
5929,-1.0339954,8.365106,rearing,0,4
5930,-0.9453729,8.457371,rearing,0,4
5931,-0.68881,8.634573,rearing,0,33
5932,0.7017882,11.046275,rearing,3,60
5933,0.84767085,11.272651,rearing,3,30
5934,1.0490655,11.617656,na,3,30
5935,0.9115039,12.14833,na,3,36
5936,0.8985256,12.35213,na,3,45
5937,0.7761523,12.372722,na,3,36
5938,0.8199548,12.365449,na,3,36
5939,0.8654987,12.345325,walking,3,36
5940,0.83804697,12.420033,walking,3,45
5941,0.63637227,12.177947,walking,3,36
5942,-1.322474,9.471044,walking,0,33
5943,-1.261978,9.105859,walking,0,33
5944,-1.3380818,8.559611,walking,0,39
5945,-1.4285438,8.2988825,walking,0,39
5946,-1.5519018,7.8475585,walking,0,29
5947,-1.6072601,7.6153545,walking,0,29
5948,-1.7607503,7.108825,walking,0,11
5949,-1.828346,6.779621,walking,0,11
5950,-1.8865771,6.5729294,na,0,11
5951,-1.8102924,6.581333,na,0,11
5952,-1.7773789,6.6079006,na,0,11
5953,-1.6856844,6.561505,na,0,11
5954,-1.6851705,6.508898,rearing,0,11
5955,-1.8197671,6.6769714,rearing,0,11
5956,-1.7971507,6.529245,rearing,0,11
5957,-1.7880015,6.3497744,rearing,0,11
5958,-1.744945,5.7142625,rearing,0,38
5959,-1.6865722,5.5980825,rearing,0,23
5960,-1.7076085,5.517713,rearing,0,23
5961,-1.7061908,5.57428,rearing,0,23
5962,-1.6089623,5.5584583,rearing,0,23
5963,-1.5351735,5.724627,rearing,0,23
5964,-1.5298058,5.7507277,rearing,0,23
5965,-1.5170312,5.896168,rearing,0,61
5966,-1.5440397,6.0213623,rearing,0,61
5967,-1.3649031,6.268004,rearing,0,61
5968,-1.5748836,7.045439,rearing,0,11
5969,-1.5258095,7.1585393,rearing,0,11
5970,-1.7871454,7.1237607,rearing,0,11
5971,-2.1484032,7.26559,rearing,0,7
5972,-2.3080673,7.3415055,rearing,0,7
5973,-2.4705014,7.330309,rearing,0,7
5974,-2.5851493,7.3334613,rearing,0,7
5975,-2.544618,7.4494433,rearing,0,7
5976,-2.6257703,7.416815,rearing,0,7
5977,-2.6206913,7.5036526,rearing,0,7
5978,-2.5965524,7.4990706,rearing,0,7
5979,-2.4284928,7.1936674,rearing,0,7
5980,-1.9129548,6.743239,rearing,0,11
5981,-1.5185932,6.4407396,rearing,0,11
5982,-1.2936821,6.293682,na,0,61
5983,-0.9205493,6.118017,na,0,31
5984,-0.7619047,6.2253714,na,0,31
5985,-0.4160455,6.0112047,na,0,42
5986,-0.26692203,5.9194074,na,0,42
5987,0.37480846,5.8424745,na,0,28
5988,0.59917873,5.8495493,na,0,28
5989,0.83177465,5.853955,na,5,37
5990,0.8818155,5.8576837,na,5,37
5991,0.8099807,5.834429,na,5,37
5992,0.88306004,5.9008174,na,5,37
5993,0.99515706,5.9625425,na,5,37
5994,1.0044843,6.002503,na,5,37
5995,0.9854508,6.090729,na,5,27
5996,0.9270991,6.087533,na,5,27
5997,0.8617571,6.148653,na,5,27
5998,0.4950214,6.378342,na,0,28
5999,0.020946743,6.3774357,na,0,28
6000,-0.54753584,6.885095,na,0,50
6001,-0.8131244,7.0336456,na,0,50
6002,-0.7236967,7.1105514,na,0,3
6003,-0.9173916,7.1407185,na,0,13
6004,-0.6891251,7.277316,na,0,3
6005,-0.47974607,7.2126374,na,0,3
6006,-0.2694396,7.410643,na,0,3
6007,-0.046661098,7.4793544,na,0,3
6008,-0.23167597,7.5853047,na,0,3
6009,-0.199048,7.512575,na,0,3
6010,-0.16818984,7.607622,na,0,3
6011,-0.18925212,7.6318636,na,0,4
6012,-0.31520012,7.575846,na,0,3
6013,-0.56641805,7.603444,na,0,4
6014,-1.2063137,7.635308,na,0,13
6015,-1.9295391,7.392501,na,0,29
6016,-2.173895,7.2841725,na,0,7
6017,-2.1803372,7.3078904,rearing,0,7
6018,-2.190545,7.165963,rearing,0,7
6019,-2.1279573,6.874665,rearing,0,11
6020,-2.0267806,6.8228664,rearing,0,11
6021,-1.690877,6.4641695,rearing,0,11
6022,-1.53306,6.272053,rearing,0,61
6023,-1.5151982,6.165745,rearing,0,61
6024,-1.4397942,6.12254,rearing,0,61
6025,-1.5290073,6.0814767,rearing,0,61
6026,-1.5148507,6.1571164,rearing,0,61
6027,-1.6905767,6.123333,rearing,0,61
6028,-1.9704522,6.203133,rearing,0,38
6029,-2.175374,6.4219184,rearing,0,11
6030,-2.5574226,6.603097,rearing,0,6
6031,-2.8967285,7.100362,rearing,0,6
6032,-3.2690537,7.443331,rearing,0,6
6033,-3.263502,7.5700564,rearing,0,43
6034,-3.2404974,7.68548,rearing,0,22
6035,-3.1709025,7.813506,rearing,0,22
6036,-3.0689743,7.865906,rearing,0,22
6037,-3.101799,7.776657,rearing,0,22
6038,-3.0308783,7.7878804,rearing,0,22
6039,-2.905458,7.9021935,rearing,0,22
6040,-2.790718,7.6392756,rearing,0,7
6041,-2.438276,7.4195333,rearing,0,7
6042,-1.8946477,6.9062276,rearing,0,11
6043,-1.7388935,6.5914817,rearing,0,11
6044,-1.3971058,6.4517484,rearing,0,31
6045,-1.1431653,6.2885714,na,0,31
6046,-1.0790795,6.2463903,na,0,31
6047,-0.9600975,6.280686,na,0,31
6048,-0.778694,6.260924,na,0,31
6049,-0.53492993,6.489098,na,0,50
6050,-0.16519774,6.884562,na,0,3
6051,0.04387605,7.4261656,na,0,3
6052,0.2682007,7.530714,na,0,9
6053,0.21461897,7.618832,na,0,9
6054,0.40176377,7.63646,na,0,9
6055,0.43966395,7.5831523,na,0,9
6056,0.52420443,7.258911,na,0,3
6057,0.73037076,6.9792013,na,5,27
6058,0.73153484,6.831208,na,5,27
6059,0.9530864,6.5846505,rearing,5,27
6060,1.1416109,6.5898395,rearing,5,27
6061,1.3208733,6.4029627,rearing,5,27
6062,1.4296731,6.345842,rearing,5,65
6063,1.5776457,6.297228,rearing,5,65
6064,1.6494532,6.5197587,rearing,5,41
6065,1.8136014,6.8628106,rearing,5,41
6066,1.9493712,6.922228,rearing,5,41
6067,1.9532022,7.570272,rearing,5,21
6068,2.0237632,7.942355,rearing,3,17
6069,1.956113,8.228733,rearing,3,16
6070,1.9013827,8.552255,rearing,3,16
6071,1.8855834,8.905933,rearing,3,16
6072,1.6873316,9.446423,rearing,3,8
6073,1.578406,9.652284,rearing,3,8
6074,1.6637788,9.577469,rearing,3,8
6075,1.7246643,9.608462,rearing,3,8
6076,1.6155909,9.623065,rearing,3,8
6077,1.6270591,9.467861,rearing,3,8
6078,1.8765852,8.793978,rearing,3,16
6079,1.8717868,8.438922,rearing,3,16
6080,1.9323022,8.047361,rearing,3,16
6081,1.9637363,6.554416,rearing,5,41
6082,1.9970753,6.128241,rearing,5,65
6083,1.9563802,5.858546,rearing,5,65
6084,1.9552419,5.716295,rearing,5,65
6085,1.943976,5.763182,rearing,5,65
6086,1.9729444,5.637515,rearing,1,34
6087,2.051572,5.590112,rearing,1,34
6088,2.0107522,5.5470376,rearing,1,34
6089,1.9757291,5.6022134,rearing,1,34
6090,2.0508094,5.5432477,rearing,1,34
6091,1.9974802,5.698933,rearing,5,65
6092,1.9807944,5.7313356,rearing,5,65
6093,1.9788918,5.811669,rearing,5,65
6094,1.9439305,6.1015825,rearing,5,65
6095,1.9299673,6.809205,rearing,5,41
6096,1.8035426,7.4230037,rearing,5,21
6097,1.769978,7.984991,rearing,3,16
6098,1.5711442,8.408069,rearing,3,16
6099,1.3492689,8.545817,rearing,3,51
6100,1.3599585,9.186687,rearing,3,8
6101,1.1737933,9.216639,rearing,3,0
6102,1.1175486,9.44399,rearing,3,8
6103,1.1012207,9.545651,rearing,3,8
6104,1.051378,9.494589,rearing,3,8
6105,1.1473805,9.536043,rearing,3,8
6106,1.1877817,9.56187,rearing,3,8
6107,1.3930268,9.806857,rearing,3,8
6108,2.299767,11.332197,rearing,3,25
6109,2.2897038,11.450755,rearing,3,25
6110,2.2958772,11.59014,rearing,3,49
6111,2.1504319,11.967912,rearing,3,49
6112,2.154172,12.848357,rearing,3,19
6113,2.2631824,13.035056,rearing,3,19
6114,2.129813,13.246517,rearing,3,19
6115,2.1275456,13.305705,rearing,3,19
6116,2.0643146,13.350919,rearing,3,1
6117,2.0064745,13.346392,rearing,3,1
6118,1.9380943,13.329154,na,3,1
6119,1.9299363,13.26746,walking,3,1
6120,1.7569673,13.217696,walking,3,1
6121,1.3897521,13.265665,walking,3,1
6122,1.1508478,13.438554,walking,3,1
6123,1.1645192,13.3541155,walking,3,1
6124,1.1097943,13.372157,walking,3,1
6125,0.9127418,13.393605,walking,3,26
6126,0.63241124,13.240072,walking,3,26
6127,0.24754511,13.103009,walking,3,26
6128,-0.2681829,12.762809,walking,3,26
6129,-0.65445346,12.620392,walking,3,57
6130,-0.7355615,12.5646305,walking,3,57
6131,-0.78686273,12.5081835,walking,3,57
6132,-0.92785335,12.437959,walking,3,57
6133,-1.0056577,12.424309,walking,3,57
6134,-1.0258764,12.384685,walking,3,57
6135,-1.2272439,12.037782,walking,3,5
6136,-1.4168667,11.847347,walking,3,5
6137,-1.6328185,11.547346,walking,3,18
6138,-1.7591254,11.294937,walking,3,18
6139,-1.8146206,11.1562805,walking,3,18
6140,-1.8146138,10.95235,walking,3,32
6141,-1.7909439,10.677331,walking,3,32
6142,-1.8423275,10.291761,walking,3,32
6143,-2.043396,9.41728,walking,3,12
6144,-1.9812337,8.680714,walking,3,12
6145,-2.0731623,8.505817,walking,0,56
6146,-2.102104,8.321977,walking,0,39
6147,-2.077337,8.077175,walking,0,56
6148,-1.8622162,7.851355,na,0,29
6149,-1.9563155,7.2689533,na,0,29
6150,-1.8037633,7.060397,na,0,11
6151,-1.8982362,7.0073657,na,0,11
6152,-1.7998213,6.983538,na,0,11
6153,-1.8407643,7.010564,na,0,11
6154,-1.8471954,6.955865,na,0,11
6155,-1.843318,6.8624105,rearing,0,11
6156,-1.8183352,6.696592,rearing,0,11
6157,-1.7817729,6.398481,rearing,0,11
6158,-1.9255624,6.2442956,rearing,0,61
6159,-1.8561795,6.0662084,rearing,0,61
6160,-2.0073469,6.148989,rearing,0,38
6161,-1.956467,6.0089684,rearing,0,38
6162,-1.9992275,6.050306,rearing,0,38
6163,-1.8875525,5.9790883,rearing,0,38
6164,-1.756717,5.829728,rearing,0,61
6165,-1.5571122,5.82889,rearing,0,61
6166,-1.4144104,5.6399055,rearing,0,23
6167,-1.4528084,5.3634615,rearing,0,23
6168,-1.4893725,5.2521453,rearing,0,23
6169,-1.5008371,5.248301,rearing,0,23
6170,-1.518142,5.25251,rearing,0,23
6171,-1.6951352,5.2694893,rearing,0,23
6172,-1.7600352,5.334829,rearing,0,23
6173,-1.8693036,5.395702,rearing,0,23
6174,-2.1147804,5.483989,rearing,0,38
6175,-2.3359802,5.6310277,rearing,0,38
6176,-2.4921222,5.811461,rearing,0,38
6177,-2.6282222,6.0590053,rearing,0,38
6178,-2.8704293,6.447995,rearing,0,6
6179,-3.080218,6.6866026,rearing,0,6
6180,-3.0763805,6.7659354,rearing,0,6
6181,-3.1608152,6.799336,rearing,0,6
6182,-3.1415079,6.87259,rearing,0,6
6183,-2.9199228,6.9187703,rearing,0,6
6184,-2.6566844,7.1214223,rearing,0,6
6185,-2.4414763,7.2535286,rearing,0,7
6186,-2.3763807,7.2517567,rearing,0,7
6187,-2.3854873,7.3331494,rearing,0,7
6188,-2.3423655,7.286443,rearing,0,7
6189,-2.2352438,7.251736,rearing,0,7
6190,-1.7841289,7.1671386,na,0,29
6191,-1.5092262,7.1099877,na,0,11
6192,-1.0361187,6.8271976,na,0,13
6193,-0.7993984,6.527029,na,0,31
6194,-0.71906936,6.3142514,na,0,31
6195,-0.5157585,6.2787,standing,0,50
6196,2.081552,7.012102,standing,5,41
6197,2.1011813,6.991808,standing,5,41
6198,2.2914996,7.074759,standing,4,10
6199,2.3774033,7.100053,standing,4,10
6200,2.340774,7.0852523,standing,4,10
6201,2.3442564,7.1584835,standing,4,10
6202,2.3744195,7.156573,standing,4,10
6203,2.371893,7.1662803,standing,4,10
6204,2.3765268,7.2998033,standing,3,17
6205,2.452429,7.453364,standing,3,17
6206,2.0706053,7.535106,standing,3,17
6207,1.6861144,7.840372,standing,5,21
6208,1.6321623,7.8750477,standing,5,21
6209,1.5326412,8.312084,standing,3,51
6210,0.8680874,9.383279,standing,3,0
6211,0.74426794,9.747727,standing,3,0
6212,0.63384354,9.8074045,standing,3,0
6213,0.6942474,9.894511,standing,3,35
6214,0.6395729,9.896704,standing,3,35
6215,0.68417305,9.860117,standing,3,35
6216,0.6320254,9.96207,standing,3,35
6217,0.6056916,9.690055,standing,3,0
6218,0.69740015,9.531164,na,3,0
6219,0.6106622,9.3261,na,3,0
6220,0.63806516,9.40443,na,3,0
6221,0.6500331,9.434737,na,3,0
6222,0.6501017,9.312891,na,3,0
6223,0.61459726,9.2717495,na,3,0
6224,0.64449906,9.249515,na,3,0
6225,0.76105857,8.999199,na,3,0
6226,0.8769281,8.618624,na,3,51
6227,0.875029,8.368458,na,3,51
6228,1.0278779,8.101643,na,3,51
6229,1.113575,8.022291,na,3,51
6230,1.40529,7.787773,standing,5,21
6231,1.9192114,7.1128263,standing,5,21
6232,2.1813772,6.928697,na,5,41
6233,2.373004,7.014185,rearing,4,10
6234,2.2551916,6.815378,rearing,4,10
6235,2.202936,6.782357,rearing,4,10
6236,2.3403695,6.72631,rearing,4,10
6237,2.3415,6.7902546,rearing,4,10
6238,2.2987893,6.790813,rearing,4,10
6239,2.322932,6.8094544,rearing,4,10
6240,2.3511944,6.7959404,rearing,4,10
6241,2.2799275,6.847138,rearing,4,10
6242,2.2479563,6.717434,rearing,4,10
6243,2.1829174,6.848786,rearing,4,10
6244,2.0392222,6.7232094,rearing,5,41
6245,1.9238167,6.6656704,rearing,5,41
6246,1.5463364,6.6163077,rearing,5,41
6247,1.1545184,6.5453515,rearing,5,27
6248,0.14877997,6.586037,rearing,0,28
6249,0.07918677,6.508651,rearing,0,28
6250,-0.34629562,6.817755,rearing,0,50
6251,-0.60749847,6.851446,rearing,0,50
6252,-1.2452123,7.214017,rearing,0,13
6253,-1.6760405,7.6993804,rearing,0,29
6254,-2.0358536,8.020981,rearing,0,56
6255,-2.2408273,8.203764,rearing,0,56
6256,-2.2870998,8.071565,rearing,0,56
6257,-2.3129041,8.241015,rearing,0,56
6258,-2.1481857,8.414446,rearing,0,56
6259,-1.9921349,8.618641,rearing,3,12
6260,-1.5354898,9.378132,rearing,0,33
6261,-1.2595755,10.191202,rearing,3,32
6262,-1.0941226,11.064002,rearing,3,32
6263,-1.1136417,11.458928,rearing,3,18
6264,-1.0738355,11.695057,rearing,3,18
6265,-1.1435859,11.858561,rearing,3,5
6266,-1.1605135,11.813131,rearing,3,5
6267,-1.1286852,11.921643,rearing,3,5
6268,-1.277556,11.779332,na,3,5
6269,-1.0174471,11.788419,na,3,18
6270,-0.8111065,11.764545,na,3,18
6271,-0.7458152,11.681563,walking,3,18
6272,0.14079417,11.5641985,walking,3,60
6273,2.2324145,10.989406,walking,3,25
6274,2.5731375,10.790794,walking,3,62
6275,2.7387521,10.761943,walking,3,62
6276,2.6279993,10.734509,walking,3,62
6277,2.2430944,10.764757,walking,3,25
6278,1.5490652,10.859526,na,3,67
6279,1.5233349,11.039937,na,3,67
6280,1.6433016,11.378678,na,3,25
6281,1.702065,11.775434,na,3,47
6282,1.869209,11.730367,na,3,47
6283,1.8365251,11.720775,rearing,3,47
6284,2.0261571,11.804444,rearing,3,49
6285,2.0403967,11.860891,rearing,3,49
6286,2.124205,11.941948,rearing,3,49
6287,2.193193,12.1257925,rearing,3,49
6288,2.2696812,12.610615,rearing,3,19
6289,2.2081957,13.136878,rearing,3,19
6290,2.2361457,13.3489275,rearing,3,19
6291,2.1343093,13.393598,rearing,3,1
6292,2.135584,13.416668,na,3,1
6293,2.136758,13.369722,na,3,1
6294,2.0807474,13.313521,na,3,1
6295,2.0842807,13.113428,na,3,19
6296,2.148451,12.648165,walking,3,19
6297,2.0319414,12.000583,walking,3,49
6298,2.1606588,11.316653,walking,3,25
6299,2.1514456,11.007848,walking,3,25
6300,2.1614263,10.5879965,walking,3,25
6301,2.246274,10.375085,walking,3,44
6302,2.1949081,10.187196,walking,3,44
6303,2.0590713,10.093694,walking,3,44
6304,1.6248857,9.762274,walking,3,8
6305,1.5757365,9.629629,walking,3,8
6306,1.4727895,9.666212,walking,3,8
6307,1.3767416,9.6779995,walking,3,8
6308,1.3772118,9.762819,na,3,8
6309,1.2055451,9.946024,na,3,8
6310,1.172756,10.286817,na,3,35
6311,1.0824102,10.15879,na,3,35
6312,0.9604424,10.159664,na,3,35
6313,0.98008144,10.279374,na,3,35
6314,1.0551999,10.140733,na,3,35
6315,-0.6456551,8.290848,na,0,4
6316,-0.90428007,7.9787407,na,0,4
6317,-0.952018,7.6778936,na,0,13
6318,-0.95767635,7.632338,na,0,13
6319,-0.8743356,7.5712814,na,0,13
6320,-0.898129,7.5471005,na,0,13
6321,-0.70524085,7.5457253,na,0,13
6322,-0.47352803,7.3910656,na,0,3
6323,-0.48552442,7.2078977,na,0,3
6324,-0.3242132,6.9571714,na,0,3
6325,-0.23703155,6.531232,rearing,0,28
6326,-0.32218045,6.672356,rearing,0,50
6327,-0.4518136,6.397134,rearing,0,50
6328,-0.6502491,6.162687,rearing,0,31
6329,-1.303455,6.154662,rearing,0,61
6330,-1.4945956,6.0326614,rearing,0,61
6331,-1.5843647,5.966349,rearing,0,61
6332,-1.5593917,5.9618235,rearing,0,61
6333,-1.5896431,6.05689,rearing,0,61
6334,-1.5632421,6.0549903,rearing,0,61
6335,-1.3997816,5.933588,rearing,0,61
6336,-1.1165668,5.9891005,rearing,0,31
6337,-0.8794523,5.969657,rearing,0,31
6338,-0.4751219,5.9048743,rearing,0,42
6339,-0.3696603,5.882715,rearing,0,42
6340,-0.11004889,5.620166,rearing,0,42
6341,0.06153178,5.572627,rearing,0,42
6342,0.14681438,5.4750834,rearing,0,42
6343,0.19092435,5.491094,rearing,0,42
6344,0.2742909,5.443605,rearing,0,42
6345,0.27369612,5.434519,rearing,0,42
6346,0.3489377,5.462356,rearing,0,42
6347,0.40579948,5.4054217,rearing,0,42
6348,0.3505191,5.387797,rearing,0,42
6349,0.47098917,5.4275675,rearing,0,42
6350,0.43390352,5.4783187,rearing,0,42
6351,0.39807954,5.5419674,rearing,0,42
6352,0.38876522,5.42799,rearing,0,42
6353,0.23802459,5.5766406,rearing,0,42
6354,0.12641886,5.705083,rearing,0,42
6355,-0.07052978,5.876315,rearing,0,42
6356,0.04346053,5.8300886,rearing,0,42
6357,0.08238665,6.065428,rearing,0,28
6358,0.057792645,6.1242375,rearing,0,28
6359,-0.12734818,6.2342567,rearing,0,28
6360,-0.42562658,6.4676266,rearing,0,50
6361,-0.6565298,6.7091155,rearing,0,50
6362,-0.9242006,6.835662,rearing,0,50
6363,-1.1470441,6.643619,rearing,0,31
6364,-1.429232,6.8385887,rearing,0,11
6365,-1.7950656,7.059968,rearing,0,11
6366,-2.2277277,7.501742,rearing,0,7
6367,-2.2621675,7.6624203,rearing,0,7
6368,-2.3972504,8.100957,rearing,0,56
